path,expected_fruit,expected_quality,predicted_species,predicted_quality,correct,colour_quality,colour_confidence,defect_ripeness,defect_percentage,stem_detected,quality_note
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (86).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,1.9919182240265776,True,"colour KNN won (100% vs defect ripeness rule 83%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (69).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,0.0,False,"colour KNN won (100% vs defect ripeness rule 88%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (145).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,4.357728937050204,False,"colour KNN won (100% vs defect ripeness rule 60%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (94).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Rotten,8.75651100725852,True,colour KNN won (100% vs defect ripeness rule 44%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (196).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,5.10289520589385,False,"colour KNN won (100% vs defect ripeness rule 69%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (104).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,2.5068254699531805,False,"colour KNN won (100% vs defect ripeness rule 65%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.42.10 PM.png,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Rotten,48.73529717914021,True,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.36.14 PM.png,Orange,Rotten,Orange,Rotten,True,Fresh,0.8002590213780778,Rotten,59.40448797787676,False,"defect ripeness rule won (100% vs colour KNN 80%); disagreement: colour KNN=Fresh, defect rule=Rotten"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.44.39 PM.png,Orange,Rotten,Orange,Rotten,True,Fresh,0.7219177535855869,Rotten,45.18588939682026,True,"defect ripeness rule won (100% vs colour KNN 72%); disagreement: colour KNN=Fresh, defect rule=Rotten"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.29.03 PM.png,Orange,Rotten,Orange,Fresh,False,Rotten,0.8071056809632791,Unripe,4.114070520912227,True,"colour KNN said Rotten but defect found nothing (defect%=4.1%) -- downgraded to Fresh; colour KNN won (100% vs defect ripeness rule 47%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.37.13 PM.png,Orange,Rotten,Orange,Rotten,True,Fresh,0.5927255278298349,Rotten,14.903369672943509,True,"defect ripeness rule won (75% vs colour KNN 59%); disagreement: colour KNN=Fresh, defect rule=Rotten"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.45.12 PM.png,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Rotten,52.03473302229135,True,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (18).jpg,Orange,Rotten,Orange,Fresh,False,Fresh,0.5474883673849384,Fresh,5.985964153878422,True,defect ripeness rule won (64% vs colour KNN 55%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.18.41 PM.png,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Rotten,38.24346180841649,False,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (79).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,1.34341733275256,True,"colour KNN won (100% vs defect ripeness rule 79%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.28.00 PM.png,Orange,Rotten,Orange,Fresh,False,Rotten,0.7537953808891377,Fresh,3.508581191271259,True,colour KNN said Rotten but defect found nothing (defect%=3.5%) -- downgraded to Fresh; colour KNN won (100% vs defect ripeness rule 97%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (113).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,2.0540204738097185,False,"colour KNN won (100% vs defect ripeness rule 82%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.30.35 PM.png,Orange,Rotten,Orange,Fresh,False,Fresh,0.4045840163233391,Unripe,0.0,True,"colour KNN won (40% vs defect ripeness rule 23%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.25.16 PM.png,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Rotten,77.52014900691073,True,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.21.35 PM.png,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Rotten,81.01723616570911,True,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.29.26 PM.png,Orange,Rotten,Orange,Rotten,True,Rotten,0.6852006325692501,Rotten,44.8644982454071,True,defect ripeness rule won (100% vs colour KNN 69%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (123).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,5.662184624502522,True,"colour KNN won (100% vs defect ripeness rule 55%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (158).jpg,Orange,Rotten,Orange,Fresh,False,Fresh,0.6708610290775026,Fresh,0.8002651304695343,False,defect ripeness rule won (94% vs colour KNN 67%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.33.23 PM.png,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Rotten,62.71449399977569,False,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (200).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,3.8277113234584172,True,"colour KNN won (100% vs defect ripeness rule 76%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\Screen Shot 2018-06-12 at 11.19.08 PM.png,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Rotten,12.959512368077611,True,colour KNN won (100% vs defect ripeness rule 65%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottenoranges\RottenOrange (48).jpg,Orange,Rotten,Orange,Rotten,True,Rotten,1.0,Fresh,0.7283547602515912,True,"colour KNN won (100% vs defect ripeness rule 88%); disagreement: colour KNN=Rotten, defect rule=Fresh"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\124.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 98%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\54.jpg,Orange,Unripe,Orange,Unripe,True,Rotten,0.6082044375970035,Unripe,0.0,False,colour KNN said Rotten but defect found nothing (defect%=0.0%) -- downgraded to Unripe; colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\303.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,1.4080637406415277,True,colour KNN won (100% vs defect ripeness rule 44%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\108.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,1.0,Unripe,0.0,True,"colour KNN won (100% vs defect ripeness rule 75%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\97.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\194.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (98%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\133.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\72.jpg,Orange,Unripe,,NoDetection,False,,,,,,no fruit detected by pipeline
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\38.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 86%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\79.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\36.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\65.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 97%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\46.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,1.0,Unripe,0.0,True,"colour KNN won (100% vs defect ripeness rule 52%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\287.jpg,Orange,Unripe,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\85.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 91%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\198.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.5887042577373207,Unripe,0.0,True,defect ripeness rule won (73% vs colour KNN 59%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\167.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.6092388861885645,Unripe,0.0,False,"defect ripeness rule won (96% vs colour KNN 61%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\186.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\216.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.8059790801899565,Unripe,0.0,False,defect ripeness rule won (100% vs colour KNN 81%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\63.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 97%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\47.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 91%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\60.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\13.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.6305728268908715,Unripe,0.0,False,defect ripeness rule won (88% vs colour KNN 63%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\148.jpg,Orange,Unripe,,NoDetection,False,,,,,,no fruit detected by pipeline
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\61.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,1.0,Unripe,0.0,True,"colour KNN won (100% vs defect ripeness rule 70%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\178.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\168.jpg,Orange,Unripe,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\241.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 85%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\247.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\81.jpg,Orange,Unripe,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\290.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.5977826778377764,Unripe,0.7219375873311598,False,defect ripeness rule won (90% vs colour KNN 60%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\300.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 83%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\vertical_flip_Screen Shot 2018-06-13 at 12.20.21 AM.png,Orange,Unripe,Orange,Fresh,False,Fresh,0.8916439235620813,Unripe,0.0,True,"colour KNN won (89% vs defect ripeness rule 73%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\156.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\213.jpg,Orange,Unripe,,NoDetection,False,,,,,,no fruit detected by pipeline
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\174.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 93%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\294.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 95%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\50.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 95%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\282.jpg,Orange,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\152.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.6436178589412758,Unripe,0.0,False,defect ripeness rule won (82% vs colour KNN 64%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\56.jpg,Orange,Unripe,,NoDetection,False,,,,,,no fruit detected by pipeline
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\28.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.7928372748792086,Unripe,0.0,False,"defect ripeness rule won (92% vs colour KNN 79%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\19.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\295.jpg,Orange,Unripe,,NoDetection,False,,,,,,no fruit detected by pipeline
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\225.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,1.0,Unripe,0.0,False,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\1.jpg,Orange,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\76.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 96%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\187.jpg,Orange,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\143.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\231.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 85%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\7.jpg,Orange,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\8.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\111.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\142.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (92%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\vertical_flip_Screen Shot 2018-06-13 at 12.20.39 AM.png,Orange,Unripe,Orange,Unripe,True,Fresh,0.5610667676007945,Unripe,0.0,False,"defect ripeness rule won (64% vs colour KNN 56%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\40.jpg,Orange,Unripe,,NoDetection,False,,,,,,no fruit detected by pipeline
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\311.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.6198269074462643,Unripe,0.0,False,defect ripeness rule won (87% vs colour KNN 62%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\181.jpg,Orange,Unripe,,NoDetection,False,,,,,,no fruit detected by pipeline
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\179.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\87.jpg,Orange,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\48.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.6766303146930749,Unripe,0.0,False,defect ripeness rule won (79% vs colour KNN 68%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\33.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\20.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 92%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\89.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\vertical_flip_Screen Shot 2018-06-13 at 12.20.15 AM.png,Orange,Unripe,Orange,Unripe,True,Fresh,0.6147904740966971,Unripe,0.0,True,"defect ripeness rule won (85% vs colour KNN 61%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\336.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.39387198334614054,Unripe,0.0,False,"defect ripeness rule won (79% vs colour KNN 39%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\88.jpg,Orange,Unripe,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\258.jpg,Orange,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\94.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 94%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\191.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\74.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 95%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\256.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 87%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\23.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.608818488877459,Unripe,0.0,False,defect ripeness rule won (100% vs colour KNN 61%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\90.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,1.3276116400697333,False,colour KNN won (100% vs defect ripeness rule 64%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\92.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 98%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\12.jpg,Orange,Unripe,Orange,Rotten,False,Fresh,0.5751752272834564,Rotten,97.0310391363023,False,"defect ripeness rule won (100% vs colour KNN 58%); disagreement: colour KNN=Fresh, defect rule=Rotten"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\249.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 98%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\164.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\9.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.6217657229223035,Unripe,0.0,False,"defect ripeness rule won (90% vs colour KNN 62%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\5.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\177.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 85%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\159.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,0.7855378820728895,Unripe,0.0,False,defect ripeness rule won (88% vs colour KNN 79%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\195.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\42.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 99%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\137.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (96%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\183.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 88%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\119.jpg,Orange,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\359.jpg,Orange,Unripe,Orange,Fresh,False,Fresh,1.0,Unripe,0.0,False,"colour KNN won (100% vs defect ripeness rule 93%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\71.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 97%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\283.jpg,Orange,Unripe,Orange,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 98%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\69.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (91%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\16.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\253.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\11.jpg,Orange,Unripe,Orange,Unripe,True,Fresh,0.8053214965588998,Unripe,0.0,False,"defect ripeness rule won (90% vs colour KNN 81%); disagreement: colour KNN=Fresh, defect rule=Unripe"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\22.jpg,Orange,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\157.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\44.jpg,Orange,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Orange)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\82.jpg,Orange,Unripe,Orange,Rotten,False,Rotten,1.0,Rotten,100.0,True,colour KNN won (100% vs defect ripeness rule 100%)
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe orange\273.jpg,Orange,Unripe,Orange,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%)
